,name,sub_category,main_category,deadline,launched,status,pledged_usd,goal_usd,duration,year,quarter,profit
7234,"""A Happy Healthy Living with Soap!""",crafts,crafts,15/05/2016,15/04/2016,failed,2,1500,30,2016,Q2,NA
5232,"""Boats and Bonding""",crafts,crafts,10/08/2014,11/07/2014,failed,2,2600,30,2014,Q2,NA
6776,"""Bring Home The Coast"" - Seawicks 100% Soy Candles",crafts,crafts,27/09/2012,28/08/2012,failed,260,15000,30,2012,Q2,NA
7419,"""Build the shop for love and life"" (Canceled)",crafts,crafts,12/01/2014,13/12/2013,canceled,0,22791.5,30,2013,Q2,NA
3254,"""Build-A-Bath""  Your Way Developed by: Studio X D*V.A.S. LLC",diy,crafts,09/08/2014,09/07/2014,failed,0,6300,31,2014,Q3,NA
623,"""C R A F T O P I A"": Fresno's ultimate crafting destination!",crafts,crafts,01/10/2012,30/08/2012,failed,2355.66,6800,32,2012,Q3,NA
707,"""Chesu-shi"" the Handmade Origami Chess Set",crafts,crafts,11/12/2014,11/11/2014,failed,40,250,30,2014,Q2,NA
8713,"""CoCoRiCo"" MarchÈ de CrÈateurs ....100% Made in FRANCE.....",diy,crafts,22/11/2017,08/10/2017,successful,586.64514,566.84394,45,2017,Q3,0.034932366
1144,"""CoCoRiCo"" MarchÈ de CrÈateurs ....100% Made in FRANCE.....",diy,crafts,22/11/2017,08/10/2017,successful,593.85,593.85,45,2017,Q3,0
962,"""Cuddle Up Comfort Creatures"" to help in times of sadness",crochet,crafts,16/08/2014,17/07/2014,successful,275,275,30,2014,Q2,0
7986,"""Curly Top"" wants to meet the children of the world!",crafts,crafts,25/05/2013,25/04/2013,failed,5,4000,30,2013,Q2,NA
968,"""Desiroar"" Official Plush Mascot for Roar Apparel",crafts,crafts,07/03/2014,05/02/2014,failed,30,8700,30,2014,Q2,NA
2592,"""Everybody Needs Their Own Angel""",crafts,crafts,06/08/2016,07/07/2016,failed,50,5000,30,2016,Q2,NA
7395,"""Eye Rock"" Mineral Jewelry Company",crafts,crafts,29/08/2014,30/07/2014,failed,36,500,30,2014,Q2,NA
2013,"""Florida is Flat"" Hiking Patches",embroidery,crafts,17/08/2017,18/07/2017,failed,80,300,30,2017,Q2,NA
2209,"""FLOWERS"" 3rd book Shellcrafting in the 21st Century Series",crafts,crafts,06/09/2013,07/08/2013,failed,125,2400,30,2013,Q2,NA
3,"""Flying"" Carpets from Azerbaijan, Iran and Turkey/Anatolia",weaving,crafts,29/04/2015,30/03/2015,failed,3.09,7716.41,30,2015,Q2,NA
2973,"""Fofucha"" Dolls",crafts,crafts,11/11/2015,12/10/2015,failed,15,800,30,2015,Q2,NA
3606,"""FootWhere"" Souvenir Postcards",printing,crafts,20/03/2015,18/02/2015,failed,0,35000,30,2015,Q2,NA
6317,"""get well"" cards for people suffering from mental illnesses.",stationery,crafts,02/10/2014,02/09/2014,failed,35,500,30,2014,Q2,NA
5038,"""GingerBread"" House Construction Kit (Canceled)",crafts,crafts,16/01/2015,17/12/2014,canceled,302,87500,30,2014,Q2,NA
4029,"""give HOPE to help them cope""",candles,crafts,28/05/2017,28/04/2017,failed,25,10000,30,2017,Q2,NA
4301,"""Hooking"" for more yarn !",crochet,crafts,15/09/2016,31/08/2016,failed,75.01,113.64,15,2016,Q1,NA
7778,"""Hopeless"" Enamel Pin Collection",crafts,crafts,05/08/2017,06/07/2017,successful,578,350,30,2017,Q2,0.651428571
4745,"""I kissed a Girl..."" Sailor Moon Enamel Pin Haruka & Usagi",crafts,crafts,03/08/2017,08/07/2017,failed,390.46,771.42,26,2017,Q2,NA
2762,"""In 2 the mystic"" Face & body paint supply shop",crafts,crafts,18/04/2016,28/03/2016,failed,58.95,2875.59,21,2016,Q2,NA
6806,"""Inside the Box""",crafts,crafts,25/06/2013,26/04/2013,successful,2416,1977,60,2013,Q4,0.222053617
481,"""JLApe"" Group Costume",crafts,crafts,14/12/2011,04/11/2011,failed,0,6000,40,2011,Q3,NA
2444,"""Just Skids""",woodworking,crafts,05/08/2015,06/07/2015,failed,0,5000,30,2015,Q2,NA
3914,"""Just the Caps"" by The Cozy Acorn",crochet,crafts,03/09/2015,04/08/2015,successful,1580,1500,30,2015,Q2,0.053333333
1164,"""Klean Boobs"" Breast Cancer Awareness Soaps",crafts,crafts,27/09/2016,28/08/2016,successful,2070,2000,30,2016,Q2,0.035
2550,"""Little Jewels"" Wooden Bowl Project    Limited Edition #1",crafts,crafts,28/04/2013,29/03/2013,successful,6539,1000,30,2013,Q2,5.539
864,"""LOVELINE"" Watercamping - Build your own boat in 14 days",diy,crafts,15/07/2016,15/06/2016,failed,169.07,8977.2,30,2016,Q2,NA
9021,"""Make It Yourself"" Leather Accessories Kits",crafts,crafts,25/04/2018,26/03/2018,successful,4089.855248,2580.66514,30,2018,Q2,0.584806639
2154,"""Man cave"" Beer can candle (Canceled)",candles,crafts,10/08/2014,11/07/2014,canceled,1,20,30,2014,Q2,NA
6777,"""Master of Comfort""",knitting,crafts,22/12/2017,11/11/2017,successful,9595.4,5000,41,2017,Q3,0.91908
9297,"""Mini T√<U+0083>¬∫"" Paper Toys",diy,crafts,31/05/2017,30/04/2017,failed,10.8950027,1128.01886,31,2017,Q3,NA
1520,"""Mini T˙"" Paper Toys",diy,crafts,31/05/2017,30/04/2017,failed,11.22,1121.7,31,2017,Q3,NA
2066,"""Moms Teaching Tots"" Craft and Activity Kits for Kids",crafts,crafts,04/02/2016,05/01/2016,failed,262,3000,30,2016,Q2,NA
1539,"""Music is Legal"": the BuskNY t-shirt",crafts,crafts,22/07/2013,13/07/2013,successful,611,450,9,2013,Q1,0.357777778
1386,"""My Best Friend"" Project Dog Rubber Stamp Sets",crafts,crafts,09/03/2014,12/02/2014,failed,221,2000,25,2014,Q2,NA
7043,"""Olsen Family Farm"" Hand-Crafted Goats Milk Soap",crafts,crafts,02/04/2016,03/03/2016,failed,296,5000,30,2016,Q2,NA
4074,"""Outta Words"" (Wood)",crafts,crafts,12/04/2015,13/03/2015,failed,0,1087.08,30,2015,Q2,NA
7623,"""Paw-ty Celebration Kit"" for Dogs, Cats and Other Pets",printing,crafts,18/06/2017,19/05/2017,failed,371,4500,30,2017,Q2,NA
4668,"""PEPE"" Plush Frog, Let's bring PEPE to life!",crafts,crafts,18/11/2016,19/09/2016,canceled,515.34,25878,60,2016,Q4,NA
5589,"""Press Start"" : The Mega Man Robot Masters 2000+ Bead Counts",crafts,crafts,17/09/2015,18/08/2015,failed,40.68,383.82,30,2015,Q2,NA
798,"""Raise Cthulhu"" Patches",crafts,crafts,26/03/2014,24/02/2014,failed,23.55,543.58,30,2014,Q2,NA
2814,"""Reclaim""Christmas trees!",woodworking,crafts,18/12/2015,18/11/2015,failed,100,2000,30,2015,Q2,NA
8593,"""Seeds Of Change""",crafts,crafts,20/07/2010,02/06/2010,successful,1565,1500,48,2010,Q4,0.043333333
3623,"""ShowerHour.Co"" - Iryna's handmade bath products (Canceled)",crafts,crafts,21/04/2015,30/03/2015,canceled,35,1000,22,2015,Q2,NA
6900,"""Silhouette Biography"" Papercutting Project",crafts,crafts,15/08/2013,16/07/2013,failed,3.13,867.7,30,2013,Q2,NA
3726,"""SOUNDS OF INSPIRATION"" Mosaic piano bench",crafts,crafts,31/01/2014,04/01/2014,failed,0,1500,27,2014,Q2,NA
5596,"""Support Your Local Makers"" - Letterpress Print (Canceled)",crafts,crafts,19/02/2013,05/02/2013,canceled,310,900,14,2013,Q1,NA
8990,"""Sushi"" Catnip Infused Toys - For Cats with Exquisite Taste!",crafts,crafts,04/10/2016,04/09/2016,successful,12127,3000,30,2016,Q2,3.042333333
283,"""Sushi"" Catnip Infused Toys For Cats with Exquisite Taste!",crafts,crafts,04/10/2016,04/09/2016,successful,12127,3000,30,2016,Q2,3.042333333
2129,"""The Cheeky Monkey"" Handmade Baby Items",crafts,crafts,18/04/2015,19/03/2015,failed,0,800,30,2015,Q2,NA
4013,"""The Chic Sheep"" -  The best wool from Chile to you?",crafts,crafts,30/03/2015,27/02/2015,failed,1189,8000,31,2015,Q3,NA
3711,"""The Craftaholic"" Art Rubber Stamps Project!",crafts,crafts,01/12/2010,05/10/2010,failed,20,1500,57,2010,Q4,NA
3389,"""The Galaxy Collection"" by Domsky Glass & THE STUDIO LV",glass,crafts,30/10/2016,30/09/2016,failed,2433,20000,30,2016,Q2,NA
2613,"""The Little Laughing Yogini"" Plush Doll",crafts,crafts,15/10/2016,15/09/2016,successful,1678,1500,30,2016,Q2,0.118666667
4802,"""The Paw Bar"". Fine handmade wood cat & dog dining tables.",woodworking,crafts,27/04/2016,13/03/2016,successful,1547,1500,45,2016,Q3,0.031333333
8574,"""The sober bar"" soap - Help everyone stay Clean and Sober!",crafts,crafts,04/09/2014,05/08/2014,failed,15,1500,30,2014,Q2,NA
2685,"""The Uframe"" A picture frame that finally makes sense.",woodworking,crafts,18/12/2015,01/12/2015,failed,684,25000,17,2015,Q2,NA
2994,"""The Whole Nine Yards"" Wedding & Event Planning",crafts,crafts,30/03/2015,29/01/2015,failed,1,75000,60,2015,Q4,NA
6331,"""Thee Best"" preshave oil for Gentleman",crafts,crafts,19/03/2015,17/02/2015,failed,0,1000,30,2015,Q2,NA
7354,"""This is Fine"" Plush Dog.",crafts,crafts,02/09/2016,03/08/2016,successful,454717.53,35000,30,2016,Q2,11.99192943
8839,"""This Photo Was Taken WITHOUT CONSENT"" 6"" pins",printing,crafts,31/07/2018,01/06/2018,successful,511,400,60,2018,Q4,0.2775
604,"""Tiger Naturals"" - The Soap to Save Wildlife (Canceled)",diy,crafts,08/05/2015,01/04/2015,canceled,41,2000,37,2015,Q3,NA
1904,"""Tiny Jewels and Friends""   Kickstarter Limited Edition # 2",crafts,crafts,09/09/2013,10/08/2013,successful,7165,500,30,2013,Q2,13.33
2145,"""To Compose... Holistically""",crafts,crafts,14/04/2016,15/03/2016,failed,150,5000,30,2016,Q2,NA
1364,"""Trump Skis in Jeans"" Tribute Sticker",crafts,crafts,09/09/2017,10/08/2017,failed,100,500,30,2017,Q2,NA
3906,"""VOTES FOR WOMEN"" PENNY 2012",crafts,crafts,15/11/2012,16/10/2012,successful,562,150,30,2012,Q2,2.746666667
1800,"""We Never Liked Him Anyway"" and ""Cancer Free"" Party Packs",crafts,crafts,21/07/2016,21/06/2016,canceled,253,17000,30,2016,Q2,NA
2552,"""World Homeless Day 10/10/10"" Sampler Afghan Project",crafts,crafts,02/09/2010,13/07/2010,successful,360,360,51,2010,Q4,0
1526,"""Xpand Wallet"" LAST MINUTES!",crafts,crafts,03/03/2016,28/01/2016,successful,13022.6,6000,35,2016,Q3,1.170433333
5223,"""You are the best"" little grey cat enamel pin badge",crafts,crafts,21/05/2017,21/04/2017,successful,526.48,321.02,30,2017,Q2,0.640022429
1006,"""You're a Butt"" Handmade Plush Gag Gifts",crafts,crafts,13/07/2016,13/06/2016,failed,136.3,4142.5,30,2016,Q2,NA
3681,"""ZONE FOR MEN"" Cleansing Hydrate... More, than just clean !",crafts,crafts,03/04/2016,04/03/2016,failed,150,6500,30,2016,Q2,NA
8678,#BUILDTHEMILL CONTINUES - RESTORING TARTAN TO THE HIGHLANDS,weaving,crafts,09/03/2018,23/02/2018,successful,112142.8065,51613.3028,14,2018,Q1,1.172750056
4643,#CYBOX - Stationery & Snail Mail Subscription Service,stationery,crafts,25/12/2016,01/12/2016,successful,755.6,69.19,24,2016,Q2,9.920653274
9015,#Make100 Handcrafted Mini-PiÒatas,crafts,crafts,27/03/2017,26/01/2017,successful,1866.140133,2081.3712,60,2017,Q4,NA
3397,#Make100 Mini-PiÒatas Chichicuilote,crafts,crafts,27/03/2017,26/01/2017,successful,2149.65,2136.3,60,2017,Q4,0.006249122
7421,#projectcrane,diy,crafts,28/12/2014,28/11/2014,successful,279,100,30,2014,Q2,1.79
4194,#ProudReject Pinback Buttons,crafts,crafts,13/04/2014,14/03/2014,failed,0,500,30,2014,Q2,NA
8734,#SEASON2#PLANB #BUILDTHEMILL - TARTAN UPRISING CONTINUES....,weaving,crafts,28/12/2018,14/12/2018,successful,82432.47999,64516.6285,14,2018,Q1,0.277693548
5684,&Wellington ( Crocheting & Knitting project ),crafts,crafts,02/04/2010,03/01/2010,failed,825,3000,89,2010,Q4,NA
4489,(Meta-Physics) City and Hyper Local Art Letter Press Prints,crafts,crafts,06/10/2012,06/09/2012,successful,475,450,30,2012,Q2,0.055555556
2312,(My Wooden Creations) Hand Made Bowls and Canisters Project,crafts,crafts,17/04/2013,03/04/2013,successful,1541,1000,14,2013,Q1,0.541
1347,* Brighten Their World & Your World * with Flowers & Hearts!,crafts,crafts,08/07/2015,03/06/2015,failed,98,30000,35,2015,Q3,NA
1702,* The Perfect Angel *,crafts,crafts,11/11/2016,18/10/2016,failed,153.18,3797.85,24,2016,Q2,NA
3113,...by precious,crafts,crafts,15/04/2015,14/03/2015,failed,0,2500,32,2015,Q3,NA
6174,..:: Wind Turbine Powered Boat ::..,crafts,crafts,17/01/2015,18/12/2014,failed,0,5598.98,30,2014,Q2,NA
4509,? Buttonwood Bunnies ? handknitted toy buddies,knitting,crafts,12/09/2014,13/08/2014,successful,2790.4,1298.62,30,2014,Q2,1.148742511
2646,? choco-care chocolate molds ?,diy,crafts,17/02/2016,18/01/2016,successful,1001,1000,30,2016,Q2,0.001
1701,????-????: attempt #1,crafts,crafts,07/02/2014,31/01/2014,failed,0,750,7,2014,Q1,NA
7256,?Dwarf Fortress Coasters? (Canceled),diy,crafts,23/07/2016,22/06/2016,canceled,0,1000,31,2016,Q3,NA
8288,[Knits In by Denine],knitting,crafts,30/12/2014,31/10/2014,failed,37,5000,60,2014,Q4,NA
8755,[Official] Sugarcubs Official Goods,stationery,crafts,08/10/2018,29/08/2018,successful,38731.40283,27124.86,40,2018,Q3,0.427893188
9147,~Customized Body Scrubs Just 4 U~,diy,crafts,20/11/2018,06/10/2018,failed,1,15000,45,2018,Q3,NA
7823,~LUNAR CHILD~ crystal crafts to energize your space,crafts,crafts,30/11/2017,30/10/2017,canceled,0,932.11,31,2017,Q3,NA
5689,°Sugar Skulls!,crafts,crafts,11/10/2013,11/09/2013,successful,700,250,30,2013,Q2,1.8
2498,∑ Guenda ∑ products for connecting with nature and people,embroidery,crafts,25/12/2017,25/11/2017,successful,3067.57,3041.21,30,2017,Q2,0.008667603
5445,0110 Atelier (Canceled),crafts,crafts,04/07/2015,04/06/2015,canceled,0,2500,30,2015,Q2,NA
2041,1 gram silver round supporting the small scale dredge miner,crafts,crafts,09/06/2015,11/05/2015,canceled,21,1497,29,2015,Q2,NA
5498,1 Mini-Bottle + 1 Shot Glass = EDK,crafts,crafts,22/07/2014,08/07/2014,failed,95,1100,14,2014,Q1,NA
4353,"1"" Pinback Button Gallery",crafts,crafts,03/07/2011,03/06/2011,successful,1279.77,1000,30,2011,Q2,0.27977
7841,"1,000 Works of Art",crafts,crafts,07/11/2012,23/10/2012,successful,670,250,15,2012,Q1,1.68
113,1/32 Heinkel P.1077 Julia plastic kitset,crafts,crafts,08/10/2017,09/08/2017,failed,234.19,4141.08,60,2017,Q4,NA
9445,"1/35 Scale Leopard 2's, Made From Familiar Plastic Bricks!",diy,crafts,03/04/2017,09/03/2017,failed,1913.635198,4153.70835,25,2017,Q2,NA
1968,"1/48 Yak-11 racing aircraft ""Czechmate"" Plastic Kitset.",crafts,crafts,08/09/2017,09/08/2017,failed,894.54,4238.84,30,2017,Q2,NA
3425,1:12 Project: Workshops for Worlds in Miniature,crafts,crafts,03/02/2017,04/01/2017,failed,708.91,13211.46,30,2017,Q2,NA
4669,10 year old wants to create.... Candles,crafts,crafts,08/11/2013,10/10/2013,failed,348,999,29,2013,Q2,NA
6076,10 Year Olds Bear & Bird Make Coolest Paper Dolls on Planet,crafts,crafts,30/01/2014,31/12/2013,failed,516,3900,30,2013,Q2,NA
9017,100 - Landscape Boxes,crafts,crafts,28/02/2018,31/01/2018,successful,5493.407056,3870.99771,28,2018,Q2,0.41911917
9486,100 Crochet Shawls,crochet,crafts,26/08/2018,27/07/2018,failed,206,10000,30,2018,Q2,NA
7158,"100 Expressions of LOVE - unique, handmade, naughty or nice",woodworking,crafts,15/02/2017,18/01/2017,failed,205,4000,28,2017,Q2,NA
8445,100 hats for chemo heads,crochet,crafts,01/04/2015,02/03/2015,failed,275,500,30,2015,Q2,NA
7388,100 Jokes to Brighten the World,stationery,crafts,03/02/2017,19/01/2017,successful,71,50,15,2017,Q1,0.42
3194,100 kids in hospital = 100 wooden puzzles for christmas,woodworking,crafts,31/10/2014,01/10/2014,canceled,10,4850,30,2014,Q2,NA
6045,100 mini-tapestries (on a functional loom!),weaving,crafts,12/02/2017,13/01/2017,successful,5588,600,30,2017,Q2,8.313333333
6087,100 Pots or Bust!,crafts,crafts,10/08/2013,11/06/2013,failed,485,1500,60,2013,Q4,NA
2221,100 Rememory Tiles,diy,crafts,17/02/2017,23/01/2017,canceled,2457,3000,25,2017,Q2,NA
1182,100 UNIQUE CANDLE DESIGNS,crafts,crafts,13/02/2014,14/01/2014,failed,65.16,2506.31,30,2014,Q2,NA
8159,100 Unique Ornamental Dolls,crafts,crafts,30/11/2013,13/11/2013,failed,0,7273.5,17,2013,Q2,NA
8051,100 Uniquely Hand Crafted Paper Mache Pumpkins for Festival,crafts,crafts,09/09/2012,19/08/2012,successful,981,550,21,2012,Q2,0.783636364
6905,100 Valentines,crafts,crafts,03/02/2010,04/01/2010,failed,72,150,30,2010,Q2,NA
5411,100 Wallets! (Canceled),crafts,crafts,22/02/2014,23/01/2014,canceled,175,2000,30,2014,Q2,NA
8735,"100 Waves, Limited Edition Wood Cheeseboard",woodworking,crafts,12/02/2018,28/01/2018,successful,1658,40,15,2018,Q1,40.45
80,100% All Natural Earth Friendly Green Candles,crafts,crafts,30/03/2014,13/02/2014,failed,211,1250,45,2014,Q3,NA
8140,100% Beeswax and Soy Handmade Candles,candles,crafts,11/02/2015,27/01/2015,failed,0,2460.44,15,2015,Q1,NA
7568,100% cedar Handcraft furniture!,woodworking,crafts,27/04/2017,28/03/2017,failed,1,50000,30,2017,Q2,NA
7023,"100% eco-friendly and handmade shopping, gift and lunch bags",crafts,crafts,29/06/2017,30/05/2017,failed,68.78,1038.25,30,2017,Q2,NA
5951,100% Egyptian cotton bedding From $45,crafts,crafts,28/04/2017,29/03/2017,failed,0.69,3437.84,30,2017,Q2,NA
9341,100% Felted Wool Dryer Balls (v 2.0),diy,crafts,19/09/2018,20/08/2018,failed,36.20993976,1510.4394,30,2018,Q2,NA
9345,100% Handmade guitar. Project sound. Estudio sonido guitarra,woodworking,crafts,12/12/2018,12/11/2018,failed,2.26731664,1360.425456,30,2018,Q2,NA
3634,100% Hand-Poured Soy Candles w/ Wood Wicks in Camping Mugs,candles,crafts,21/01/2016,22/12/2015,successful,1787,1000,30,2015,Q2,0.787
2079,"100% homemade - handmade - natural soaps, scrubs, & salts.",diy,crafts,30/11/2017,31/10/2017,canceled,0,10000,30,2017,Q2,NA
200,100% Natural & Handmade Christmas House from the woods.,woodworking,crafts,22/12/2016,22/11/2016,failed,0,7399.73,30,2016,Q2,NA
475,100% Natural & Handmade in Chicago,diy,crafts,14/05/2015,14/04/2015,successful,6750,5000,30,2015,Q2,0.35
3165,100% Natural and Organic Nail Care:  For Fingers and Toes,diy,crafts,11/09/2014,07/08/2014,failed,5,2400,35,2014,Q3,NA
1476,"100% Natural and Organic Skin Care for Face, Body and Bath",diy,crafts,04/09/2014,02/08/2014,failed,0,2400,33,2014,Q3,NA
2491,100% Natural and Organic Skin Care:  For Around the Eyes,diy,crafts,11/09/2014,05/08/2014,failed,0,2400,37,2014,Q3,NA
1334,100% Natural Soy Candles,candles,crafts,03/10/2014,03/09/2014,failed,56,350,30,2014,Q2,NA
2351,100% Natural Soy Candles on the road to Camelot!,crafts,crafts,31/05/2013,01/05/2013,failed,151,3000,30,2013,Q2,NA
9322,"100% Natural/Vegan Bath, Body & Candle Products",candles,crafts,29/07/2018,29/06/2018,failed,1,750,30,2018,Q2,NA
8479,100% Natuurlijk Genieten,crafts,crafts,12/12/2014,12/11/2014,failed,1693.21,14940.05,30,2014,Q2,NA
2711,100% Organic and 100% Fair Trade,diy,crafts,03/07/2016,25/06/2016,failed,2751,33000,8,2016,Q1,NA
9223,100% Organic Ear Candles Handmade in the USA,candles,crafts,28/03/2018,27/01/2018,failed,181,10000,60,2018,Q4,NA
8169,100% Organic Scented Soy Candles & Home Accessories,candles,crafts,03/02/2017,05/12/2016,failed,0,50000,60,2016,Q4,NA
7567,100% Organics Scrub - Salt & Sugar,crafts,crafts,22/12/2017,22/11/2017,failed,56,5000,30,2017,Q2,NA
7908,100% Pure Essential Oils for a Healthier All Natural Life,crafts,crafts,03/11/2016,29/09/2016,failed,148.64,9992.76,35,2016,Q3,NA
1943,100% Soy Wax Candle - Hand Made,crafts,crafts,06/12/2013,07/11/2013,failed,85,2000,29,2013,Q2,NA
2892,100% Soy Wax candle made with a Wooden Wick,candles,crafts,26/07/2013,26/06/2013,successful,3136,1000,30,2013,Q2,2.136
2853,"100% Wooden, Mechanical Dog & Pony Show Kit, Cowboy Included",diy,crafts,17/08/2014,18/07/2014,failed,312,9000,30,2014,Q2,NA
4788,100% Wool Dryer Balls,diy,crafts,09/03/2017,07/02/2017,successful,953.05,740.52,30,2017,Q2,0.287001026
2435,1000 Love Jars for a Better World,crafts,crafts,22/11/2012,01/11/2012,failed,335,8952,21,2012,Q2,NA
5004,1000 Origami Wish Cranes,crafts,crafts,13/07/2013,13/06/2013,successful,1545,25,30,2013,Q2,60.8
1490,1000 Paper Cranes,crafts,crafts,06/09/2014,08/07/2014,failed,6,1000,60,2014,Q4,NA
5226,1000+ handmade teddy bears for christmas 2017!,embroidery,crafts,19/01/2017,20/12/2016,failed,120.52,15064.78,30,2016,Q2,NA
3196,100GiftCreations Pinback Button,crafts,crafts,05/07/2010,05/06/2010,failed,0,210,30,2010,Q2,NA
6954,12 in 12 for 2012,crafts,crafts,24/03/2012,24/01/2012,failed,0,8000,60,2012,Q4,NA
6084,12 Little Monkeys,crafts,crafts,14/08/2017,25/07/2017,failed,0,1500,20,2017,Q2,NA
5494,12 Quilts 12 Months,quilts,crafts,22/12/2011,22/11/2011,successful,1392,1200,30,2011,Q2,0.16
3174,13 going on 30 in-a-jar Valentine,crafts,crafts,28/01/2015,22/01/2015,failed,0,100,6,2015,Q1,NA
6940,"150th Anniversary Lincoln Assassination, Death & Funerals",crafts,crafts,15/11/2014,10/10/2014,failed,115,1600,36,2014,Q3,NA
6121,15x15 Clam Shell Digital Sublimation Heat press For Crafts,crafts,crafts,29/04/2015,30/03/2015,failed,1,400,30,2015,Q2,NA
1558,16 Greeting Cards : Share the Cute Endangered Animals!,stationery,crafts,13/06/2017,14/05/2017,canceled,10,1000,30,2017,Q2,NA
7527,18th Century Traveling Forge,woodworking,crafts,05/06/2017,21/04/2017,successful,1100,1000,45,2017,Q3,0.1
2342,1970 Firebird restoration project,diy,crafts,10/08/2014,11/07/2014,failed,0,10000,30,2014,Q2,NA
1995,1st play Baby Gym (Canceled),woodworking,crafts,01/10/2015,20/08/2015,canceled,0,11220.15,42,2015,Q3,NA
5693,1x1 - Stick your pixel art anywhere! (Canceled),crafts,crafts,05/11/2014,06/10/2014,canceled,9657.7,50000,30,2014,Q2,NA
2307,1x1 - Stick your pixel art anywhere! Relaunch!,crafts,crafts,11/11/2014,24/10/2014,successful,12642.01,6000,18,2014,Q2,1.107001667
4188,"2 Birds Feather- natural, cruelty-free, & recycled packaging",crafts,crafts,27/05/2015,21/05/2015,failed,0,50,6,2015,Q1,NA
4507,2 Girls with Curls: Plant Based Hair Care Products,crafts,crafts,18/02/2017,19/01/2017,failed,225,25000,30,2017,Q2,NA
474,"2 in 1 Toothpaste and Face Scrub: One Product, 2 Uses!",diy,crafts,28/11/2017,14/10/2017,failed,20,18000,45,2017,Q3,NA
2733,2 kids need $1 to create fossils & Geology Museum,crafts,crafts,14/04/2016,15/03/2016,failed,2742.8,20961.11,30,2016,Q2,NA
5477,"2 Quechua Girls, 8000 Miles, Cusco to Santa Fe",crafts,crafts,27/06/2010,30/03/2010,successful,2000,2000,89,2010,Q4,0
7146,200 l.b. capacity glass furnace build. (Canceled),glass,crafts,07/02/2015,06/01/2015,canceled,660,14900,32,2015,Q3,NA
7446,2011 Hand Crafted Christmas Ornaments,crafts,crafts,28/11/2011,25/10/2011,failed,0,800,34,2011,Q3,NA
617,2012 Summer Fiber Arts Camp,crafts,crafts,17/06/2012,18/05/2012,failed,215,3500,30,2012,Q2,NA
1152,2013 Ceramics Challenge,crafts,crafts,17/12/2012,15/11/2012,successful,3995,3000,32,2012,Q3,0.331666667
5714,2013 Ring Collection,crafts,crafts,04/08/2013,05/07/2013,successful,8671.01,8539.05,30,2013,Q2,0.01545371
1232,2013 Skeleton Sock Monkey Project,crafts,crafts,29/06/2013,30/05/2013,successful,1715,300,30,2013,Q2,4.716666667
2804,2015 Woodland Creatures Wall Planners,stationery,crafts,08/10/2014,10/09/2014,successful,1022.98,913.94,28,2014,Q2,0.119307613
6592,2016 Cockles Calendar (Canceled),diy,crafts,03/04/2015,02/02/2015,canceled,135,5000,60,2015,Q4,NA
6563,2017 Skeleton Sock Monkey Project,crafts,crafts,03/09/2017,20/07/2017,successful,753,100,45,2017,Q3,6.53
4365,2018 All Year Round Monthly Planner,stationery,crafts,23/10/2017,13/10/2017,canceled,0,109.49,10,2017,Q1,NA
8803,2019 Good Fortune Cats,crafts,crafts,16/12/2018,29/11/2018,successful,139.0262511,75.708939,17,2018,Q2,0.836325445
4283,22&33's new stationery line,stationery,crafts,28/05/2011,28/04/2011,successful,526,500,30,2011,Q2,0.052
5430,"220th Division, LLC",embroidery,crafts,30/05/2015,15/04/2015,failed,2342,20000,45,2015,Q3,NA
2194,24 Hands Stands: A New Stand Designed for Kids by Kids,crafts,crafts,20/05/2016,20/04/2016,failed,1163,9000,30,2016,Q2,NA
7073,25 Days of Projects,crafts,crafts,21/11/2011,24/10/2011,failed,292,980,28,2011,Q2,NA
2738,25 Days of Soap!,crafts,crafts,22/12/2011,22/11/2011,failed,61,300,30,2011,Q2,NA
5415,2Broke Soap,crafts,crafts,02/01/2017,03/12/2016,failed,0,4300,30,2016,Q2,NA
2796,"2nd Bridge Brewing Co. - locally made ales,coffee,iced tea",crafts,crafts,31/10/2016,04/09/2016,failed,12,50000,57,2016,Q4,NA
6265,2Puggles Wood Engraver,woodworking,crafts,29/05/2016,29/04/2016,successful,1264,600,30,2016,Q2,1.106666667
7960,2X4 Creations,woodworking,crafts,20/08/2015,21/07/2015,failed,0,5000,30,2015,Q2,NA
5408,3 Girls Designs - Personalized Bracelets for Mom & Grandmom,crafts,crafts,01/11/2013,02/10/2013,failed,0,2000,30,2013,Q2,NA
983,3 of a Kind Bags: Building a Brand,embroidery,crafts,01/12/2017,01/11/2017,failed,161,1650,30,2017,Q2,NA
3892,3 Sages Cleansing Spray Crystal Infused Essential Oil,crafts,crafts,20/08/2016,07/07/2016,failed,226,5000,44,2016,Q3,NA
4406,"30 Caliber Bolt Action Pens, Custom made in three sizes!",crafts,crafts,14/07/2013,14/06/2013,successful,16544,500,30,2013,Q2,32.088
5616,"35,000 + Years in the making - Pens Made from Ancient Kauri",woodworking,crafts,08/07/2016,08/06/2016,successful,17111,250,30,2016,Q2,67.444
3015,"3600 sf ""Mountain Retreat, To Be Shared With The World""!",woodworking,crafts,25/02/2017,26/01/2017,failed,145,5.00E+05,30,2017,Q2,NA
1673,365 Cups (Canceled),crafts,crafts,08/09/2013,10/07/2013,canceled,407,5542,60,2013,Q4,NA
8533,365 Reasons,glass,crafts,11/05/2016,11/04/2016,failed,70.6,432.26,30,2016,Q2,NA
